<meta message track_name name='Sonate Nr. 23 Op. 57' time=0>
<meta message track_name name='Appassionata' time=0>
note_on channel=0 note=46 velocity=75 time=0
<meta message set_tempo tempo=393443 time=120>
note_on channel=0 note=46 velocity=0 time=0
note_on channel=0 note=52 velocity=60 time=0
<meta message set_tempo tempo=329670 time=120>
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=31 velocity=73 time=0
<meta message set_tempo tempo=329670 time=40>
<meta message set_tempo tempo=330579 time=80>
note_on channel=0 note=31 velocity=0 time=0
note_on channel=0 note=34 velocity=67 time=0
<meta message set_tempo tempo=331492 time=120>
note_on channel=0 note=34 velocity=0 time=0
note_on channel=0 note=40 velocity=77 time=0
<meta message set_tempo tempo=332410 time=80>
note_on channel=0 note=40 velocity=0 time=40
note_on channel=0 note=43 velocity=67 time=0
<meta message set_tempo tempo=333333 time=40>
note_on channel=0 note=43 velocity=0 time=80
note_on channel=0 note=46 velocity=77 time=0
<meta message set_tempo tempo=334262 time=40>
<meta message set_tempo tempo=335196 time=80>
note_on channel=0 note=46 velocity=0 time=0
note_on channel=0 note=49 velocity=67 time=0
<meta message set_tempo tempo=336134 time=80>
note_on channel=0 note=49 velocity=0 time=40
note_on channel=0 note=52 velocity=82 time=0
<meta message set_tempo tempo=337079 time=40>
note_on channel=0 note=52 velocity=0 time=80
note_on channel=0 note=55 velocity=73 time=0
<meta message set_tempo tempo=338028 time=40>
<meta message set_tempo tempo=338983 time=80>
note_on channel=0 note=55 velocity=0 time=0
note_on channel=0 note=58 velocity=89 time=0
<meta message set_tempo tempo=339943 time=80>
<meta message set_tempo tempo=340909 time=80>
<meta message set_tempo tempo=349854 time=40>
control_change channel=0 control=64 value=0 time=0
<meta message set_tempo tempo=489796 time=40>
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=41 velocity=72 time=480
note_on channel=0 note=29 velocity=72 time=0
note_on channel=0 note=56 velocity=86 time=0
note_on channel=0 note=61 velocity=86 time=0
note_on channel=0 note=49 velocity=86 time=0
control_change channel=0 control=64 value=127 time=86
<meta message set_tempo tempo=641711 time=154>
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=29 velocity=0 time=0
note_on channel=0 note=61 velocity=0 time=0
control_change channel=0 control=64 value=0 time=137
<meta message set_tempo tempo=545455 time=343>
note_on channel=0 note=40 velocity=40 time=0
note_on channel=0 note=52 velocity=48 time=0
note_on channel=0 note=48 velocity=40 time=0
note_on channel=0 note=60 velocity=48 time=0
note_on channel=0 note=55 velocity=48 time=0
note_on channel=0 note=55 velocity=0 time=2100
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=60 velocity=35 time=60
note_on channel=0 note=36 velocity=27 time=0
<meta message set_tempo tempo=351206 time=220>
<meta message set_tempo tempo=382166 time=240>
note_on channel=0 note=36 velocity=0 time=140
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=56 velocity=31 time=0
note_on channel=0 note=32 velocity=25 time=0
<meta message set_tempo tempo=447761 time=120>
note_on channel=0 note=32 velocity=0 time=0
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=53 velocity=103 time=0
note_on channel=0 note=29 velocity=81 time=0
control_change channel=0 control=64 value=127 time=226
<meta message set_tempo tempo=326975 time=14>
note_on channel=0 note=29 velocity=0 time=0
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=60 velocity=85 time=0
note_on channel=0 note=65 velocity=101 time=0
note_on channel=0 note=56 velocity=75 time=0
note_on channel=0 note=53 velocity=75 time=0
note_on channel=0 note=32 velocity=61 time=240
note_on channel=0 note=29 velocity=61 time=0
note_on channel=0 note=41 velocity=81 time=0
note_on channel=0 note=36 velocity=69 time=0
note_on channel=0 note=53 velocity=0 time=235
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=60 velocity=72 time=5
note_on channel=0 note=56 velocity=72 time=0
note_on channel=0 note=65 velocity=81 time=0
note_on channel=0 note=68 velocity=96 time=0
note_on channel=0 note=32 velocity=0 time=235
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=36 velocity=0 time=0
note_on channel=0 note=29 velocity=0 time=0
note_on channel=0 note=32 velocity=57 time=5
note_on channel=0 note=36 velocity=64 time=0
note_on channel=0 note=41 velocity=76 time=0
note_on channel=0 note=29 velocity=57 time=0
note_on channel=0 note=60 velocity=0 time=235
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=60 velocity=71 time=5
note_on channel=0 note=72 velocity=96 time=0
note_on channel=0 note=65 velocity=71 time=0
note_on channel=0 note=68 velocity=79 time=0
note_on channel=0 note=32 velocity=0 time=235
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=29 velocity=0 time=0
note_on channel=0 note=36 velocity=0 time=0
note_on channel=0 note=32 velocity=55 time=5
note_on channel=0 note=36 velocity=63 time=0
note_on channel=0 note=41 velocity=73 time=0
note_on channel=0 note=29 velocity=55 time=0
note_on channel=0 note=60 velocity=0 time=235
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=72 velocity=80 time=5
note_on channel=0 note=77 velocity=95 time=0
note_on channel=0 note=65 velocity=72 time=0
note_on channel=0 note=68 velocity=72 time=0
note_on channel=0 note=32 velocity=0 time=235
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=29 velocity=0 time=0
note_on channel=0 note=36 velocity=0 time=0
note_on channel=0 note=32 velocity=61 time=5
note_on channel=0 note=29 velocity=61 time=0
note_on channel=0 note=41 velocity=81 time=0
note_on channel=0 note=36 velocity=69 time=0
note_on channel=0 note=72 velocity=0 time=235
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=77 velocity=86 time=5
note_on channel=0 note=68 velocity=76 time=0
note_on channel=0 note=72 velocity=76 time=0
note_on channel=0 note=80 velocity=103 time=0
note_on channel=0 note=32 velocity=0 time=235
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=36 velocity=0 time=0
note_on channel=0 note=29 velocity=0 time=0
note_on channel=0 note=32 velocity=55 time=5
note_on channel=0 note=36 velocity=63 time=0
note_on channel=0 note=41 velocity=73 time=0
note_on channel=0 note=29 velocity=55 time=0
note_on channel=0 note=77 velocity=0 time=235
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=80 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
<meta message set_tempo tempo=357143 time=5>
note_on channel=0 note=77 velocity=78 time=0
note_on channel=0 note=84 velocity=94 time=0
note_on channel=0 note=80 velocity=78 time=0
note_on channel=0 note=72 velocity=71 time=0
note_on channel=0 note=32 velocity=0 time=235
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=29 velocity=0 time=0
note_on channel=0 note=36 velocity=0 time=0
note_on channel=0 note=77 velocity=0 time=3
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=84 velocity=0 time=0
note_on channel=0 note=80 velocity=0 time=0
note_on channel=0 note=89 velocity=103 time=2
note_on channel=0 note=77 velocity=76 time=0
note_on channel=0 note=84 velocity=86 time=0
note_on channel=0 note=80 velocity=86 time=0
note_on channel=0 note=29 velocity=61 time=0
note_on channel=0 note=36 velocity=69 time=0
note_on channel=0 note=41 velocity=81 time=0
note_on channel=0 note=32 velocity=61 time=0
control_change channel=0 control=64 value=0 time=2012
<meta message set_tempo tempo=353982 time=148>
note_on channel=0 note=32 velocity=0 time=0
note_on channel=0 note=89 velocity=0 time=0
note_on channel=0 note=29 velocity=0 time=0
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=84 velocity=0 time=0
note_on channel=0 note=80 velocity=0 time=0
note_on channel=0 note=36 velocity=0 time=0
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=56 velocity=41 time=0
note_on channel=0 note=32 velocity=33 time=0
<meta message set_tempo tempo=356125 time=240>
<meta message set_tempo tempo=393236 time=360>
note_on channel=0 note=32 velocity=0 time=0
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=60 velocity=35 time=0
note_on channel=0 note=36 velocity=28 time=0
<meta message set_tempo tempo=322321 time=120>
note_on channel=0 note=36 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=65 velocity=39 time=0
note_on channel=0 note=41 velocity=33 time=0
<meta message set_tempo tempo=339501 time=720>
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=68 velocity=41 time=0
note_on channel=0 note=44 velocity=33 time=0
<meta message set_tempo tempo=344828 time=240>
<meta message set_tempo tempo=371724 time=360>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=72 velocity=36 time=0
note_on channel=0 note=48 velocity=28 time=0
<meta message set_tempo tempo=339501 time=120>
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=77 velocity=39 time=0
note_on channel=0 note=53 velocity=33 time=0
<meta message set_tempo tempo=358637 time=480>
note_on channel=0 note=53 velocity=0 time=235
note_on channel=0 note=77 velocity=0 time=0
<meta message set_tempo tempo=339501 time=5>
note_on channel=0 note=65 velocity=39 time=0
note_on channel=0 note=41 velocity=30 time=0
<meta message set_tempo tempo=372671 time=480>
<meta message set_tempo tempo=447761 time=240>
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=60 velocity=103 time=0
note_on channel=0 note=55 velocity=81 time=0
note_on channel=0 note=52 velocity=81 time=0
control_change channel=0 control=64 value=127 time=57
<meta message set_tempo tempo=326975 time=183>
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=55 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=60 velocity=85 time=0
note_on channel=0 note=64 velocity=101 time=0
note_on channel=0 note=55 velocity=75 time=0
note_on channel=0 note=43 velocity=69 time=240
note_on channel=0 note=48 velocity=81 time=0
note_on channel=0 note=40 velocity=61 time=0
note_on channel=0 note=55 velocity=0 time=235
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=64 velocity=81 time=5
note_on channel=0 note=67 velocity=96 time=0
note_on channel=0 note=60 velocity=72 time=0
note_on channel=0 note=43 velocity=0 time=235
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=40 velocity=57 time=5
note_on channel=0 note=48 velocity=76 time=0
note_on channel=0 note=43 velocity=64 time=0
note_on channel=0 note=64 velocity=0 time=235
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=72 velocity=96 time=5
note_on channel=0 note=64 velocity=71 time=0
note_on channel=0 note=67 velocity=79 time=0
note_on channel=0 note=40 velocity=0 time=235
note_on channel=0 note=43 velocity=0 time=0
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=43 velocity=63 time=5
note_on channel=0 note=40 velocity=55 time=0
note_on channel=0 note=48 velocity=73 time=0
note_on channel=0 note=72 velocity=0 time=235
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=76 velocity=95 time=5
note_on channel=0 note=67 velocity=72 time=0
note_on channel=0 note=72 velocity=80 time=0
note_on channel=0 note=43 velocity=0 time=235
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=40 velocity=61 time=5
note_on channel=0 note=48 velocity=81 time=0
note_on channel=0 note=43 velocity=69 time=0
note_on channel=0 note=76 velocity=0 time=235
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=79 velocity=103 time=5
note_on channel=0 note=72 velocity=76 time=0
note_on channel=0 note=76 velocity=86 time=0
note_on channel=0 note=40 velocity=0 time=235
note_on channel=0 note=43 velocity=0 time=0
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=43 velocity=63 time=5
note_on channel=0 note=48 velocity=73 time=0
note_on channel=0 note=40 velocity=55 time=0
note_on channel=0 note=79 velocity=0 time=235
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=72 velocity=0 time=0
<meta message set_tempo tempo=606061 time=5>
note_on channel=0 note=84 velocity=94 time=0
note_on channel=0 note=76 velocity=78 time=0
note_on channel=0 note=79 velocity=78 time=0
note_on channel=0 note=43 velocity=0 time=235
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=84 velocity=0 time=3
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=79 velocity=0 time=0
<meta message set_tempo tempo=338983 time=2>
note_on channel=0 note=72 velocity=41 time=0
note_on channel=0 note=67 velocity=30 time=0
note_on channel=0 note=64 velocity=30 time=0
control_change channel=0 control=64 value=0 time=0
control_change channel=0 control=64 value=127 time=307
<meta message set_tempo tempo=363769 time=893>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=74 velocity=45 time=0
control_change channel=0 control=64 value=0 time=18
<meta message set_tempo tempo=341783 time=222>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=74 velocity=39 time=0
note_on channel=0 note=68 velocity=30 time=0
note_on channel=0 note=71 velocity=30 time=0
note_on channel=0 note=65 velocity=30 time=0
control_change channel=0 control=64 value=127 time=74
<meta message set_tempo tempo=340638 time=6>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=76 velocity=35 time=0
<meta message set_tempo tempo=339501 time=80>
note_on channel=0 note=74 velocity=39 time=0
note_on channel=0 note=76 velocity=0 time=40
<meta message set_tempo tempo=338371 time=40>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=76 velocity=36 time=0
<meta message set_tempo tempo=337268 time=80>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=74 velocity=38 time=0
<meta message set_tempo tempo=336134 time=80>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=76 velocity=36 time=0
<meta message set_tempo tempo=335027 time=80>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=74 velocity=38 time=0
<meta message set_tempo tempo=333946 time=60>
<meta message set_tempo tempo=328551 time=20>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=76 velocity=36 time=0
<meta message set_tempo tempo=333946 time=20>
<meta message set_tempo tempo=335027 time=40>
<meta message set_tempo tempo=336134 time=20>
note_on channel=0 note=76 velocity=0 time=0
