<meta message track_name name='Brahms: Intermezzo Opus 117 Nr. 2' time=0>
<meta message copyright text='Copyright © 2010 by Bernd Krueger' time=0>
<meta message text text='Bernd Krueger' time=0>
<meta message text text='Andante non troppo e con molto espressione' time=0>
<meta message text text='Erstellt: 26.10.2010\n' time=0>
<meta message text text='Dauer: 3:47 Minuten\n' time=0>
<meta message time_signature numerator=3 denominator=8 clocks_per_click=12 notated_32nd_notes_per_beat=8 time=0>
<meta message key_signature key='Db' time=0>
note_on channel=0 note=73 velocity=0 time=21
note_on channel=0 note=67 velocity=33 time=0
<meta message set_tempo tempo=1604278 time=60>
note_on channel=0 note=67 velocity=0 time=0
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=58 velocity=43 time=0
<meta message set_tempo tempo=1666204 time=60>
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=70 velocity=49 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=71 velocity=60 time=0
note_on channel=0 note=39 velocity=35 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=71 velocity=0 time=25
note_on channel=0 note=66 velocity=32 time=0
note_on channel=0 note=66 velocity=0 time=60
note_on channel=0 note=39 velocity=0 time=0
note_on channel=0 note=59 velocity=32 time=0
note_on channel=0 note=59 velocity=0 time=60
note_on channel=0 note=53 velocity=33 time=0
control_change channel=0 control=64 value=0 time=12
note_on channel=0 note=54 velocity=37 time=48
note_on channel=0 note=53 velocity=0 time=10
control_change channel=0 control=64 value=127 time=33
note_on channel=0 note=54 velocity=0 time=17
note_on channel=0 note=59 velocity=24 time=0
note_on channel=0 note=59 velocity=0 time=60
note_on channel=0 note=66 velocity=23 time=0
<meta message set_tempo tempo=1803969 time=60>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=71 velocity=51 time=0
control_change channel=0 control=64 value=0 time=20
<meta message set_tempo tempo=1645639 time=40>
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=72 velocity=47 time=0
note_on channel=0 note=75 velocity=57 time=0
note_on channel=0 note=42 velocity=33 time=0
control_change channel=0 control=64 value=127 time=39
note_on channel=0 note=75 velocity=0 time=21
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=68 velocity=36 time=0
<meta message set_tempo tempo=1694915 time=60>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=42 velocity=0 time=0
note_on channel=0 note=60 velocity=36 time=0
note_on channel=0 note=60 velocity=0 time=60
note_on channel=0 note=75 velocity=50 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=80 velocity=62 time=0
note_on channel=0 note=41 velocity=42 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=80 velocity=0 time=25
note_on channel=0 note=73 velocity=35 time=0
note_on channel=0 note=73 velocity=0 time=60
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=68 velocity=35 time=0
note_on channel=0 note=68 velocity=0 time=60
note_on channel=0 note=55 velocity=38 time=0
control_change channel=0 control=64 value=0 time=12
note_on channel=0 note=56 velocity=48 time=48
note_on channel=0 note=55 velocity=0 time=10
control_change channel=0 control=64 value=127 time=33
note_on channel=0 note=56 velocity=0 time=17
note_on channel=0 note=61 velocity=26 time=0
note_on channel=0 note=61 velocity=0 time=60
note_on channel=0 note=68 velocity=25 time=0
<meta message set_tempo tempo=1648352 time=60>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=73 velocity=49 time=0
control_change channel=0 control=64 value=0 time=20
<meta message set_tempo tempo=1605136 time=40>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=80 velocity=58 time=0
note_on channel=0 note=40 velocity=41 time=0
control_change channel=0 control=64 value=127 time=0
note_on channel=0 note=80 velocity=0 time=60
note_on channel=0 note=73 velocity=38 time=0
note_on channel=0 note=73 velocity=0 time=60
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=68 velocity=39 time=0
<meta message set_tempo tempo=1755413 time=60>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=80 velocity=51 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=80 velocity=0 time=0
note_on channel=0 note=85 velocity=70 time=0
note_on channel=0 note=39 velocity=45 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=85 velocity=0 time=25
note_on channel=0 note=79 velocity=38 time=0
note_on channel=0 note=79 velocity=0 time=60
note_on channel=0 note=39 velocity=0 time=0
note_on channel=0 note=73 velocity=38 time=0
note_on channel=0 note=73 velocity=0 time=60
note_on channel=0 note=57 velocity=38 time=0
control_change channel=0 control=64 value=0 time=12
note_on channel=0 note=58 velocity=45 time=48
note_on channel=0 note=57 velocity=0 time=10
control_change channel=0 control=64 value=127 time=33
note_on channel=0 note=58 velocity=0 time=17
note_on channel=0 note=61 velocity=28 time=0
note_on channel=0 note=61 velocity=0 time=60
note_on channel=0 note=70 velocity=27 time=0
<meta message set_tempo tempo=1648352 time=60>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=73 velocity=53 time=0
control_change channel=0 control=64 value=0 time=20
<meta message set_tempo tempo=1605136 time=40>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=78 velocity=61 time=0
note_on channel=0 note=38 velocity=45 time=0
control_change channel=0 control=64 value=127 time=0
note_on channel=0 note=78 velocity=0 time=60
note_on channel=0 note=72 velocity=42 time=0
note_on channel=0 note=72 velocity=0 time=60
note_on channel=0 note=38 velocity=0 time=0
note_on channel=0 note=66 velocity=42 time=0
<meta message set_tempo tempo=1755413 time=60>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=78 velocity=56 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=78 velocity=0 time=0
note_on channel=0 note=83 velocity=66 time=0
note_on channel=0 note=37 velocity=48 time=0
control_change channel=0 control=64 value=0 time=3
control_change channel=0 control=64 value=127 time=32
note_on channel=0 note=83 velocity=0 time=25
note_on channel=0 note=77 velocity=41 time=0
note_on channel=0 note=77 velocity=0 time=60
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=71 velocity=41 time=0
note_on channel=0 note=71 velocity=0 time=60
note_on channel=0 note=55 velocity=42 time=0
control_change channel=0 control=64 value=0 time=12
note_on channel=0 note=56 velocity=48 time=48
note_on channel=0 note=55 velocity=0 time=10
control_change channel=0 control=64 value=127 time=33
note_on channel=0 note=56 velocity=0 time=17
note_on channel=0 note=59 velocity=30 time=0
note_on channel=0 note=59 velocity=0 time=60
note_on channel=0 note=68 velocity=29 time=0
<meta message set_tempo tempo=1648352 time=60>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=71 velocity=53 time=0
control_change channel=0 control=64 value=0 time=20
<meta message set_tempo tempo=1605136 time=40>
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=76 velocity=66 time=0
note_on channel=0 note=36 velocity=47 time=0
control_change channel=0 control=64 value=127 time=0
note_on channel=0 note=76 velocity=0 time=60
note_on channel=0 note=70 velocity=44 time=0
note_on channel=0 note=70 velocity=0 time=60
note_on channel=0 note=36 velocity=0 time=0
note_on channel=0 note=64 velocity=45 time=0
<meta message set_tempo tempo=1755413 time=60>
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=76 velocity=49 time=0
<meta message set_tempo tempo=1645639 time=60>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=81 velocity=69 time=0
note_on channel=0 note=35 velocity=51 time=0
control_change channel=0 control=64 value=0 time=9
control_change channel=0 control=64 value=127 time=40
note_on channel=0 note=75 velocity=47 time=11
<meta message set_tempo tempo=1580611 time=60>
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=35 velocity=0 time=0
note_on channel=0 note=69 velocity=46 time=0
note_on channel=0 note=69 velocity=0 time=60
note_on channel=0 note=59 velocity=42 time=0
<meta message set_tempo tempo=1538856 time=60>
note_on channel=0 note=59 velocity=0 time=0
note_on channel=0 note=81 velocity=0 time=0
note_on channel=0 note=78 velocity=69 time=0
note_on channel=0 note=75 velocity=47 time=60
<meta message set_tempo tempo=1558846 time=60>
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=69 velocity=46 time=0
<meta message set_tempo tempo=1558846 time=60>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=47 velocity=42 time=0
<meta message set_tempo tempo=1623377 time=60>
note_on channel=0 note=47 velocity=0 time=0
note_on channel=0 note=78 velocity=0 time=0
note_on channel=0 note=75 velocity=69 time=0
note_on channel=0 note=69 velocity=47 time=60
<meta message set_tempo tempo=1716247 time=60>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=66 velocity=46 time=0
note_on channel=0 note=66 velocity=0 time=60
note_on channel=0 note=35 velocity=42 time=0
<meta message set_tempo tempo=1623377 time=60>
note_on channel=0 note=35 velocity=0 time=0
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=69 velocity=69 time=0
control_change channel=0 control=64 value=0 time=9
control_change channel=0 control=64 value=127 time=40
note_on channel=0 note=63 velocity=43 time=11
<meta message set_tempo tempo=1601708 time=60>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=57 velocity=42 time=0
note_on channel=0 note=57 velocity=0 time=60
note_on channel=0 note=47 velocity=39 time=0
<meta message set_tempo tempo=1538856 time=60>
note_on channel=0 note=47 velocity=0 time=0
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=68 velocity=66 time=0
note_on channel=0 note=63 velocity=43 time=60
<meta message set_tempo tempo=1579363 time=60>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=57 velocity=42 time=0
note_on channel=0 note=57 velocity=0 time=60
note_on channel=0 note=35 velocity=39 time=0
<meta message set_tempo tempo=1716247 time=60>
note_on channel=0 note=35 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=66 velocity=66 time=0
note_on channel=0 note=63 velocity=43 time=60
<meta message set_tempo tempo=1645639 time=60>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=57 velocity=42 time=0
<meta message set_tempo tempo=2108222 time=60>
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=47 velocity=39 time=0
note_on channel=0 note=57 velocity=36 time=30
note_on channel=0 note=63 velocity=36 time=0
note_on channel=0 note=65 velocity=42 time=0
<meta message set_tempo tempo=1623377 time=30>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=47 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=87 velocity=76 time=0
note_on channel=0 note=36 velocity=42 time=0
note_on channel=0 note=41 velocity=42 time=0
note_on channel=0 note=48 velocity=51 time=0
control_change channel=0 control=64 value=0 time=9
control_change channel=0 control=64 value=127 time=40
note_on channel=0 note=81 velocity=47 time=11
<meta message set_tempo tempo=1558846 time=60>
note_on channel=0 note=81 velocity=0 time=0
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=36 velocity=0 time=0
note_on channel=0 note=75 velocity=46 time=0
note_on channel=0 note=75 velocity=0 time=60
note_on channel=0 note=65 velocity=42 time=0
note_on channel=0 note=60 velocity=36 time=0
<meta message set_tempo tempo=1601708 time=60>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=87 velocity=0 time=0
note_on channel=0 note=81 velocity=69 time=0
note_on channel=0 note=75 velocity=47 time=60
<meta message set_tempo tempo=1558846 time=60>
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=69 velocity=46 time=0
note_on channel=0 note=69 velocity=0 time=60
note_on channel=0 note=60 velocity=42 time=0
note_on channel=0 note=53 velocity=36 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=81 velocity=0 time=0
note_on channel=0 note=75 velocity=70 time=0
note_on channel=0 note=69 velocity=47 time=60
<meta message set_tempo tempo=1558846 time=60>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=63 velocity=46 time=0
note_on channel=0 note=63 velocity=0 time=60
note_on channel=0 note=48 velocity=36 time=0
note_on channel=0 note=53 velocity=42 time=0
<meta message set_tempo tempo=1583531 time=60>
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=75 velocity=0 time=0
note_on channel=0 note=69 velocity=65 time=0
control_change channel=0 control=64 value=0 time=9
control_change channel=0 control=64 value=127 time=40
note_on channel=0 note=63 velocity=40 time=11
<meta message set_tempo tempo=1542416 time=60>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=57 velocity=39 time=0
note_on channel=0 note=57 velocity=0 time=60
note_on channel=0 note=41 velocity=30 time=0
note_on channel=0 note=48 velocity=36 time=0
<meta message set_tempo tempo=1562500 time=60>
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=68 velocity=63 time=0
note_on channel=0 note=63 velocity=39 time=60
<meta message set_tempo tempo=1645639 time=60>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=57 velocity=37 time=0
note_on channel=0 note=57 velocity=0 time=60
note_on channel=0 note=29 velocity=35 time=0
<meta message set_tempo tempo=1605136 time=60>
note_on channel=0 note=29 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=66 velocity=61 time=0
note_on channel=0 note=63 velocity=37 time=60
<meta message set_tempo tempo=1692047 time=60>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=57 velocity=36 time=0
note_on channel=0 note=57 velocity=0 time=60
note_on channel=0 note=41 velocity=28 time=0
note_on channel=0 note=48 velocity=33 time=0
<meta message set_tempo tempo=1623377 time=60>
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=65 velocity=58 time=0
<meta message set_tempo tempo=1692047 time=4>
control_change channel=0 control=64 value=0 time=5
control_change channel=0 control=64 value=127 time=40
<meta message set_tempo tempo=1716247 time=10>
note_on channel=0 note=60 velocity=35 time=1
<meta message set_tempo tempo=1741149 time=47>
note_on channel=0 note=60 velocity=0 time=13
note_on channel=0 note=57 velocity=33 time=0
<meta message set_tempo tempo=1766784 time=42>
note_on channel=0 note=57 velocity=0 time=18
note_on channel=0 note=29 velocity=30 time=0
<meta message set_tempo tempo=1793186 time=31>
note_on channel=0 note=29 velocity=0 time=29
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=64 velocity=52 time=0
<meta message set_tempo tempo=1820388 time=19>
note_on channel=0 note=60 velocity=31 time=41
<meta message set_tempo tempo=1848429 time=14>
note_on channel=0 note=60 velocity=0 time=46
note_on channel=0 note=57 velocity=29 time=0
<meta message set_tempo tempo=1877347 time=3>
<meta message set_tempo tempo=1907184 time=48>
note_on channel=0 note=57 velocity=0 time=9
note_on channel=0 note=41 velocity=23 time=0
note_on channel=0 note=48 velocity=27 time=0
<meta message set_tempo tempo=1937984 time=46>
note_on channel=0 note=48 velocity=0 time=14
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=63 velocity=46 time=0
<meta message set_tempo tempo=1969796 time=34>
note_on channel=0 note=60 velocity=28 time=46
<meta message set_tempo tempo=2002670 time=3>
<meta message set_tempo tempo=2036660 time=55>
note_on channel=0 note=57 velocity=26 time=22
<meta message set_tempo tempo=2071823 time=26>
<meta message set_tempo tempo=2108222 time=49>
note_on channel=0 note=29 velocity=25 time=5
control_change channel=0 control=64 value=0 time=0
control_change channel=0 control=64 value=127 time=120
<meta message set_tempo tempo=1850709 time=240>
<meta message marker text='Piu Adagio' time=0>
note_on channel=0 note=29 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=53 velocity=29 time=0
note_on channel=0 note=57 velocity=29 time=0
note_on channel=0 note=62 velocity=37 time=0
note_on channel=0 note=41 velocity=24 time=0
control_change channel=0 control=64 value=0 time=0
control_change channel=0 control=64 value=127 time=52
<meta message set_tempo tempo=2074689 time=68>
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=60 velocity=34 time=0
note_on channel=0 note=51 velocity=20 time=0
control_change channel=0 control=64 value=0 time=17
control_change channel=0 control=64 value=127 time=58
<meta message set_tempo tempo=2039429 time=45>
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=53 velocity=29 time=0
note_on channel=0 note=57 velocity=29 time=0
note_on channel=0 note=60 velocity=37 time=0
note_on channel=0 note=51 velocity=20 time=0
note_on channel=0 note=41 velocity=17 time=0
control_change channel=0 control=64 value=0 time=15
control_change channel=0 control=64 value=127 time=37
<meta message set_tempo tempo=2005348 time=68>
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=58 velocity=37 time=0
note_on channel=0 note=50 velocity=22 time=0
control_change channel=0 control=64 value=0 time=8
note_on channel=0 note=41 velocity=0 time=112
note_on channel=0 note=40 velocity=22 time=0
<meta message set_tempo tempo=1972387 time=120>
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=41 velocity=21 time=0
<meta message set_tempo tempo=1822600 time=120>
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=76 velocity=39 time=0
control_change channel=0 control=64 value=127 time=12
<meta message set_tempo tempo=1822600 time=108>
note_on channel=0 note=76 velocity=0 time=0
note_on channel=0 note=77 velocity=34 time=0
<meta message set_tempo tempo=1768868 time=120>
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=74 velocity=38 time=0
<meta message set_tempo tempo=1879699 time=120>
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=70 velocity=31 time=0
<meta message set_tempo tempo=1795332 time=120>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=65 velocity=32 time=0
<meta message set_tempo tempo=1850709 time=120>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=62 velocity=25 time=0
<meta message set_tempo tempo=1850709 time=120>
note_on channel=0 note=62 velocity=0 time=0
note_on channel=0 note=50 velocity=0 time=0
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=56 velocity=29 time=0
note_on channel=0 note=61 velocity=29 time=0
note_on channel=0 note=65 velocity=37 time=0
note_on channel=0 note=41 velocity=24 time=0
control_change channel=0 control=64 value=0 time=0
control_change channel=0 control=64 value=127 time=70
<meta message set_tempo tempo=2074689 time=50>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=57 velocity=29 time=0
note_on channel=0 note=60 velocity=29 time=0
note_on channel=0 note=63 velocity=34 time=0
note_on channel=0 note=54 velocity=20 time=0
control_change channel=0 control=64 value=0 time=16
control_change channel=0 control=64 value=127 time=54
<meta message set_tempo tempo=2039429 time=50>
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=57 velocity=29 time=0
note_on channel=0 note=60 velocity=29 time=0
note_on channel=0 note=63 velocity=37 time=0
note_on channel=0 note=54 velocity=20 time=0
note_on channel=0 note=41 velocity=17 time=0
control_change channel=0 control=64 value=0 time=13
control_change channel=0 control=64 value=127 time=43
<meta message set_tempo tempo=2005348 time=64>
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=56 velocity=29 time=0
note_on channel=0 note=61 velocity=37 time=0
note_on channel=0 note=53 velocity=22 time=0
control_change channel=0 control=64 value=0 time=0
note_on channel=0 note=41 velocity=0 time=120
note_on channel=0 note=40 velocity=22 time=0
<meta message set_tempo tempo=1972387 time=120>
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=41 velocity=21 time=0
<meta message set_tempo tempo=1822600 time=120>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=79 velocity=39 time=0
control_change channel=0 control=64 value=127 time=12
<meta message set_tempo tempo=1822600 time=108>
note_on channel=0 note=79 velocity=0 time=0
note_on channel=0 note=80 velocity=34 time=0
<meta message set_tempo tempo=1768868 time=120>
note_on channel=0 note=80 velocity=0 time=0
note_on channel=0 note=77 velocity=38 time=0
<meta message set_tempo tempo=1879699 time=120>
note_on channel=0 note=77 velocity=0 time=0
note_on channel=0 note=73 velocity=31 time=0
<meta message set_tempo tempo=1795332 time=120>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=68 velocity=32 time=0
<meta message set_tempo tempo=1850709 time=120>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=65 velocity=25 time=0
<meta message set_tempo tempo=1850709 time=120>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=73 velocity=68 time=0
note_on channel=0 note=41 velocity=36 time=0
control_change channel=0 control=64 value=0 time=0
control_change channel=0 control=64 value=127 time=64
<meta message set_tempo tempo=2074689 time=56>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=60 velocity=43 time=0
note_on channel=0 note=66 velocity=43 time=0
note_on channel=0 note=72 velocity=49 time=0
note_on channel=0 note=51 velocity=25 time=0
note_on channel=0 note=57 velocity=30 time=0
control_change channel=0 control=64 value=0 time=10
control_change channel=0 control=64 value=127 time=89
<meta message set_tempo tempo=2039429 time=21>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=41 velocity=0 time=0
note_on channel=0 note=72 velocity=63 time=0
note_on channel=0 note=41 velocity=26 time=0
<meta message set_tempo tempo=2005348 time=120>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=58 velocity=43 time=0
note_on channel=0 note=65 velocity=43 time=0
note_on channel=0 note=70 velocity=70 time=0
note_on channel=0 note=50 velocity=25 time=0
note_on channel=0 note=53 velocity=32 time=0
control_change channel=0 control=64 value=0 time=3
note_on channel=0 note=41 velocity=0 time=117
note_on channel=0 note=40 velocity=58 time=0
<meta message set_tempo tempo=1972387 time=120>
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=41 velocity=51 time=0
<meta message set_tempo tempo=1850709 time=120>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=70 velocity=68 time=0
control_change channel=0 control=64 value=127 time=63
<meta message set_tempo tempo=2074689 time=57>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=50 velocity=0 time=0
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=59 velocity=43 time=0
note_on channel=0 note=65 velocity=43 time=0
note_on channel=0 note=71 velocity=49 time=0
note_on channel=0 note=49 velocity=25 time=0
note_on channel=0 note=53 velocity=30 time=0
control_change channel=0 control=64 value=0 time=15
control_change channel=0 control=64 value=127 time=71
<meta message set_tempo tempo=2039429 time=34>
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=71 velocity=65 time=0
<meta message set_tempo tempo=2005348 time=120>
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=59 velocity=0 time=0
note_on channel=0 note=60 velocity=43 time=0
note_on channel=0 note=64 velocity=43 time=0
note_on channel=0 note=72 velocity=70 time=0
note_on channel=0 note=48 velocity=25 time=0
note_on channel=0 note=55 velocity=32 time=0
control_change channel=0 control=64 value=0 time=17
note_on channel=0 note=41 velocity=0 time=103
note_on channel=0 note=40 velocity=56 time=0
<meta message set_tempo tempo=1972387 time=120>
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=41 velocity=49 time=0
<meta message set_tempo tempo=1850709 time=120>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=72 velocity=62 time=0
control_change channel=0 control=64 value=127 time=97
<meta message set_tempo tempo=2074689 time=23>
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=55 velocity=0 time=0
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=58 velocity=40 time=0
note_on channel=0 note=64 velocity=40 time=0
note_on channel=0 note=70 velocity=46 time=0
note_on channel=0 note=48 velocity=23 time=0
note_on channel=0 note=55 velocity=28 time=0
<meta message set_tempo tempo=2039429 time=120>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=70 velocity=60 time=0
<meta message set_tempo tempo=2005348 time=120>
note_on channel=0 note=70 velocity=0 time=0
note_on channel=0 note=55 velocity=0 time=0
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=58 velocity=0 time=0
note_on channel=0 note=56 velocity=39 time=0
note_on channel=0 note=65 velocity=39 time=0
note_on channel=0 note=68 velocity=64 time=0
note_on channel=0 note=49 velocity=23 time=0
note_on channel=0 note=53 velocity=29 time=0
control_change channel=0 control=64 value=0 time=0
note_on channel=0 note=41 velocity=0 time=120
note_on channel=0 note=40 velocity=50 time=0
<meta message set_tempo tempo=1972387 time=120>
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=41 velocity=44 time=0
<meta message set_tempo tempo=1850709 time=120>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=68 velocity=60 time=0
control_change channel=0 control=64 value=127 time=75
<meta message set_tempo tempo=2074689 time=45>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=57 velocity=37 time=0
note_on channel=0 note=63 velocity=37 time=0
note_on channel=0 note=69 velocity=43 time=0
note_on channel=0 note=47 velocity=22 time=0
note_on channel=0 note=53 velocity=26 time=0
control_change channel=0 control=64 value=0 time=12
control_change channel=0 control=64 value=127 time=68
<meta message set_tempo tempo=2039429 time=40>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=69 velocity=51 time=0
<meta message set_tempo tempo=2005348 time=120>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=53 velocity=0 time=0
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=47 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=58 velocity=36 time=0
note_on channel=0 note=62 velocity=36 time=0
note_on channel=0 note=70 velocity=59 time=0
note_on channel=0 note=46 velocity=21 time=0
