<meta message track_name name='Sonata No.14 in cis-Moll, Op. 27/2 - 1. Satz' time=0>
<meta message track_name name='Mondscheinsonate; der Gräfin Giulietta Guiccardi gewidmet' time=0>
<meta message copyright text='Coypright Bernd Krueger http://www.piano-midi.de' time=0>
<meta message text text='Ludwig van Beethoven' time=0>
<meta message text text='Fertiggestellt am 25.10.97\n' time=0>
<meta message text text="Pan's auf Standard am 18.1.98\n" time=0>
<meta message text text='Tempoänderungen am 31.1.98\n' time=0>
<meta message text text='Update am 17.8.99\n' time=0>
<meta message text text='Update am 8.1.00\n' time=0>
<meta message text text='Update am 27.10.01\n' time=0>
<meta message text text='Normierung: 23.12.2002\n' time=0>
<meta message text text='Update am 3.6.2012\n' time=0>
<meta message text text='Dauer: 6:02 Minuten\n' time=0>
<meta message time_signature numerator=4 denominator=4 clocks_per_click=24 notated_32nd_notes_per_beat=8 time=0>
<meta message key_signature key='E' time=0>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=42 velocity=0 time=0
note_on channel=0 note=30 velocity=0 time=0
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=72 velocity=56 time=0
note_on channel=0 note=60 velocity=40 time=0
note_on channel=0 note=32 velocity=41 time=0
note_on channel=0 note=44 velocity=41 time=0
control_change channel=0 control=64 value=0 time=19
control_change channel=0 control=64 value=127 time=96
note_on channel=0 note=60 velocity=0 time=45
note_on channel=0 note=66 velocity=37 time=0
note_on channel=0 note=66 velocity=0 time=160
note_on channel=0 note=68 velocity=37 time=0
<meta message set_tempo tempo=1367677 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=60 velocity=40 time=0
<meta message set_tempo tempo=1320713 time=160>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=66 velocity=37 time=0
<meta message set_tempo tempo=1623816 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=68 velocity=35 time=0
<meta message set_tempo tempo=1511716 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=32 velocity=0 time=0
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=73 velocity=56 time=0
note_on channel=0 note=61 velocity=40 time=0
note_on channel=0 note=49 velocity=38 time=0
note_on channel=0 note=37 velocity=38 time=0
control_change channel=0 control=64 value=0 time=18
control_change channel=0 control=64 value=127 time=51
<meta message set_tempo tempo=1401542 time=91>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=64 velocity=33 time=0
<meta message set_tempo tempo=1305767 time=160>
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=68 velocity=30 time=0
<meta message set_tempo tempo=1221996 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=61 velocity=40 time=0
<meta message set_tempo tempo=1172333 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=64 velocity=33 time=0
<meta message set_tempo tempo=1290878 time=160>
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=68 velocity=31 time=0
<meta message set_tempo tempo=1196649 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=61 velocity=40 time=0
control_change channel=0 control=64 value=0 time=17
control_change channel=0 control=64 value=127 time=80
note_on channel=0 note=61 velocity=0 time=63
note_on channel=0 note=65 velocity=33 time=0
<meta message set_tempo tempo=1262626 time=160>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=68 velocity=33 time=0
<meta message set_tempo tempo=1248959 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=73 velocity=56 time=0
note_on channel=0 note=61 velocity=40 time=0
<meta message set_tempo tempo=1305767 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=65 velocity=31 time=0
<meta message set_tempo tempo=1595745 time=160>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=68 velocity=30 time=0
<meta message set_tempo tempo=1401542 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=74 velocity=71 time=0
note_on channel=0 note=61 velocity=40 time=0
control_change channel=0 control=64 value=0 time=10
control_change channel=0 control=64 value=127 time=68
<meta message set_tempo tempo=1336005 time=82>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=66 velocity=42 time=0
<meta message set_tempo tempo=1262626 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=40 time=0
<meta message set_tempo tempo=1209190 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=61 velocity=46 time=0
note_on channel=0 note=54 velocity=47 time=0
note_on channel=0 note=42 velocity=47 time=0
<meta message set_tempo tempo=1172333 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=66 velocity=47 time=0
<meta message set_tempo tempo=1248959 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=47 time=0
<meta message set_tempo tempo=1235839 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=42 velocity=0 time=0
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=61 velocity=53 time=0
note_on channel=0 note=45 velocity=56 time=0
note_on channel=0 note=57 velocity=56 time=0
<meta message set_tempo tempo=1196649 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=66 velocity=55 time=0
<meta message set_tempo tempo=1348315 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=53 time=0
<meta message set_tempo tempo=1320713 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=45 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=72 velocity=56 time=0
note_on channel=0 note=61 velocity=61 time=0
note_on channel=0 note=54 velocity=50 time=0
note_on channel=0 note=42 velocity=50 time=0
<meta message set_tempo tempo=1262626 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=66 velocity=60 time=0
<meta message set_tempo tempo=1552795 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=52 time=0
<meta message set_tempo tempo=1320713 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=42 velocity=0 time=0
note_on channel=0 note=73 velocity=56 time=0
note_on channel=0 note=61 velocity=45 time=0
note_on channel=0 note=37 velocity=41 time=0
note_on channel=0 note=49 velocity=41 time=0
control_change channel=0 control=64 value=0 time=19
control_change channel=0 control=64 value=127 time=78
note_on channel=0 note=61 velocity=0 time=63
note_on channel=0 note=65 velocity=37 time=0
<meta message set_tempo tempo=1248959 time=160>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=68 velocity=36 time=0
<meta message set_tempo tempo=1165049 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=61 velocity=40 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=65 velocity=35 time=0
note_on channel=0 note=65 velocity=0 time=160
note_on channel=0 note=68 velocity=35 time=0
<meta message set_tempo tempo=1235839 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=61 velocity=40 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=65 velocity=33 time=0
note_on channel=0 note=65 velocity=0 time=160
note_on channel=0 note=68 velocity=33 time=0
<meta message set_tempo tempo=1262626 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=73 velocity=56 time=0
note_on channel=0 note=61 velocity=40 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=65 velocity=33 time=0
<meta message set_tempo tempo=1481481 time=160>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=68 velocity=28 time=0
<meta message set_tempo tempo=1336005 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=74 velocity=68 time=0
note_on channel=0 note=61 velocity=40 time=0
control_change channel=0 control=64 value=0 time=11
control_change channel=0 control=64 value=127 time=102
<meta message set_tempo tempo=1276867 time=47>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=66 velocity=42 time=0
note_on channel=0 note=66 velocity=0 time=160
note_on channel=0 note=69 velocity=46 time=0
<meta message set_tempo tempo=1221996 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=61 velocity=47 time=0
note_on channel=0 note=42 velocity=48 time=0
note_on channel=0 note=54 velocity=48 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=66 velocity=48 time=0
<meta message set_tempo tempo=1165049 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=55 time=0
<meta message set_tempo tempo=1262626 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=42 velocity=0 time=0
note_on channel=0 note=61 velocity=57 time=0
note_on channel=0 note=57 velocity=57 time=0
note_on channel=0 note=45 velocity=57 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=66 velocity=56 time=0
<meta message set_tempo tempo=1348315 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=55 time=0
<meta message set_tempo tempo=1320713 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=74 velocity=0 time=0
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=45 velocity=0 time=0
note_on channel=0 note=72 velocity=56 time=0
note_on channel=0 note=61 velocity=61 time=0
note_on channel=0 note=42 velocity=48 time=0
note_on channel=0 note=54 velocity=48 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=66 velocity=55 time=0
<meta message set_tempo tempo=1600000 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=37 time=0
<meta message set_tempo tempo=1367677 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=72 velocity=0 time=0
note_on channel=0 note=42 velocity=0 time=0
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=73 velocity=61 time=0
note_on channel=0 note=61 velocity=46 time=0
note_on channel=0 note=49 velocity=40 time=0
note_on channel=0 note=37 velocity=40 time=0
control_change channel=0 control=64 value=0 time=17
control_change channel=0 control=64 value=127 time=63
note_on channel=0 note=61 velocity=0 time=80
note_on channel=0 note=65 velocity=38 time=0
<meta message set_tempo tempo=1290878 time=160>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=68 velocity=38 time=0
<meta message set_tempo tempo=1160542 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=61 velocity=40 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=65 velocity=37 time=0
<meta message set_tempo tempo=1384402 time=160>
note_on channel=0 note=65 velocity=0 time=0
note_on channel=0 note=68 velocity=37 time=0
<meta message set_tempo tempo=1351656 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=73 velocity=56 time=0
note_on channel=0 note=61 velocity=42 time=0
note_on channel=0 note=30 velocity=42 time=0
note_on channel=0 note=42 velocity=42 time=0
control_change channel=0 control=64 value=0 time=17
control_change channel=0 control=64 value=127 time=86
<meta message set_tempo tempo=1290878 time=57>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=66 velocity=37 time=0
note_on channel=0 note=66 velocity=0 time=160
note_on channel=0 note=69 velocity=37 time=0
<meta message set_tempo tempo=1184366 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=61 velocity=40 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=66 velocity=37 time=0
<meta message set_tempo tempo=1492537 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=37 time=0
<meta message set_tempo tempo=1276867 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=42 velocity=0 time=0
note_on channel=0 note=30 velocity=0 time=0
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=71 velocity=56 time=0
note_on channel=0 note=59 velocity=47 time=0
note_on channel=0 note=39 velocity=45 time=0
note_on channel=0 note=51 velocity=45 time=0
control_change channel=0 control=64 value=0 time=15
control_change channel=0 control=64 value=127 time=56
<meta message set_tempo tempo=1184366 time=89>
note_on channel=0 note=59 velocity=0 time=0
note_on channel=0 note=66 velocity=40 time=0
note_on channel=0 note=66 velocity=0 time=160
note_on channel=0 note=69 velocity=40 time=0
<meta message set_tempo tempo=1209190 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=59 velocity=40 time=0
note_on channel=0 note=59 velocity=0 time=160
note_on channel=0 note=66 velocity=38 time=0
<meta message set_tempo tempo=1132075 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=37 time=0
<meta message set_tempo tempo=1200000 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=59 velocity=40 time=0
note_on channel=0 note=59 velocity=0 time=160
note_on channel=0 note=66 velocity=38 time=0
<meta message set_tempo tempo=1305767 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=37 time=0
<meta message set_tempo tempo=1184366 time=160>
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=39 velocity=0 time=0
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=71 velocity=56 time=0
note_on channel=0 note=59 velocity=40 time=0
note_on channel=0 note=40 velocity=41 time=0
note_on channel=0 note=52 velocity=41 time=0
control_change channel=0 control=64 value=0 time=17
control_change channel=0 control=64 value=127 time=68
<meta message set_tempo tempo=1148985 time=75>
note_on channel=0 note=59 velocity=0 time=0
note_on channel=0 note=64 velocity=38 time=0
<meta message set_tempo tempo=1367677 time=160>
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=68 velocity=33 time=0
<meta message set_tempo tempo=1235839 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=71 velocity=0 time=0
note_on channel=0 note=40 velocity=0 time=0
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=69 velocity=56 time=0
note_on channel=0 note=57 velocity=40 time=0
note_on channel=0 note=37 velocity=46 time=0
note_on channel=0 note=49 velocity=46 time=0
control_change channel=0 control=64 value=0 time=8
control_change channel=0 control=64 value=127 time=63
<meta message set_tempo tempo=1172333 time=89>
note_on channel=0 note=57 velocity=0 time=0
note_on channel=0 note=64 velocity=37 time=0
<meta message set_tempo tempo=1290878 time=160>
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=68 velocity=37 time=0
<meta message set_tempo tempo=1184366 time=160>
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=69 velocity=56 time=0
note_on channel=0 note=57 velocity=40 time=0
note_on channel=0 note=39 velocity=40 time=0
note_on channel=0 note=51 velocity=40 time=0
control_change channel=0 control=64 value=0 time=16
control_change channel=0 control=64 value=127 time=83
note_on channel=0 note=57 velocity=0 time=61
note_on channel=0 note=63 velocity=37 time=0
<meta message set_tempo tempo=1237113 time=160>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=66 velocity=37 time=0
<meta message set_tempo tempo=1196649 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=39 velocity=0 time=0
note_on channel=0 note=51 velocity=0 time=0
note_on channel=0 note=68 velocity=56 time=0
note_on channel=0 note=56 velocity=40 time=0
note_on channel=0 note=48 velocity=46 time=0
note_on channel=0 note=36 velocity=46 time=0
control_change channel=0 control=64 value=0 time=18
control_change channel=0 control=64 value=127 time=74
note_on channel=0 note=56 velocity=0 time=68
note_on channel=0 note=63 velocity=37 time=0
<meta message set_tempo tempo=1276596 time=160>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=66 velocity=37 time=0
<meta message set_tempo tempo=1248959 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=48 velocity=0 time=0
note_on channel=0 note=36 velocity=0 time=0
note_on channel=0 note=68 velocity=56 time=0
note_on channel=0 note=56 velocity=40 time=0
note_on channel=0 note=49 velocity=40 time=0
note_on channel=0 note=37 velocity=40 time=0
control_change channel=0 control=64 value=0 time=13
control_change channel=0 control=64 value=127 time=72
note_on channel=0 note=56 velocity=0 time=75
note_on channel=0 note=61 velocity=37 time=0
<meta message set_tempo tempo=1384402 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=64 velocity=37 time=0
<meta message set_tempo tempo=1248959 time=160>
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=49 velocity=0 time=0
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=66 velocity=56 time=0
note_on channel=0 note=54 velocity=40 time=0
note_on channel=0 note=33 velocity=46 time=0
note_on channel=0 note=45 velocity=46 time=0
control_change channel=0 control=64 value=0 time=9
control_change channel=0 control=64 value=127 time=55
<meta message set_tempo tempo=1172333 time=96>
note_on channel=0 note=54 velocity=0 time=0
note_on channel=0 note=61 velocity=42 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=63 velocity=46 time=0
note_on channel=0 note=63 velocity=0 time=160
note_on channel=0 note=54 velocity=46 time=0
note_on channel=0 note=54 velocity=0 time=160
note_on channel=0 note=61 velocity=47 time=0
<meta message set_tempo tempo=1336005 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=63 velocity=50 time=0
<meta message set_tempo tempo=1320713 time=160>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=45 velocity=0 time=0
note_on channel=0 note=33 velocity=0 time=0
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=68 velocity=67 time=0
note_on channel=0 note=56 velocity=53 time=0
note_on channel=0 note=32 velocity=50 time=0
note_on channel=0 note=44 velocity=50 time=0
control_change channel=0 control=64 value=0 time=15
control_change channel=0 control=64 value=127 time=77
note_on channel=0 note=56 velocity=0 time=68
note_on channel=0 note=61 velocity=53 time=0
<meta message set_tempo tempo=1473116 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=63 velocity=53 time=0
<meta message set_tempo tempo=1401542 time=160>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=32 velocity=0 time=0
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=69 velocity=77 time=0
note_on channel=0 note=57 velocity=60 time=0
note_on channel=0 note=42 velocity=57 time=0
note_on channel=0 note=30 velocity=57 time=0
control_change channel=0 control=64 value=0 time=18
control_change channel=0 control=64 value=127 time=74
note_on channel=0 note=57 velocity=0 time=68
note_on channel=0 note=61 velocity=57 time=0
<meta message set_tempo tempo=1689665 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=63 velocity=55 time=0
<meta message set_tempo tempo=1595745 time=160>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=69 velocity=0 time=0
note_on channel=0 note=42 velocity=0 time=0
note_on channel=0 note=30 velocity=0 time=0
note_on channel=0 note=68 velocity=56 time=0
note_on channel=0 note=56 velocity=40 time=0
note_on channel=0 note=32 velocity=46 time=0
note_on channel=0 note=44 velocity=46 time=0
control_change channel=0 control=64 value=0 time=18
control_change channel=0 control=64 value=127 time=34
<meta message set_tempo tempo=1492537 time=108>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=61 velocity=37 time=0
<meta message set_tempo tempo=1454545 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=64 velocity=35 time=0
<meta message set_tempo tempo=1384402 time=160>
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=56 velocity=40 time=0
<meta message set_tempo tempo=1336005 time=160>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=61 velocity=37 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=64 velocity=37 time=0
<meta message set_tempo tempo=1351656 time=160>
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=32 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=68 velocity=47 time=0
note_on channel=0 note=54 velocity=40 time=0
note_on channel=0 note=32 velocity=46 time=0
note_on channel=0 note=44 velocity=46 time=0
control_change channel=0 control=64 value=0 time=15
control_change channel=0 control=64 value=127 time=77
note_on channel=0 note=54 velocity=0 time=68
note_on channel=0 note=60 velocity=35 time=0
<meta message set_tempo tempo=1532176 time=160>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=63 velocity=31 time=0
<meta message set_tempo tempo=1411765 time=160>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=54 velocity=30 time=0
control_change channel=0 control=64 value=0 time=7
control_change channel=0 control=64 value=127 time=85
note_on channel=0 note=54 velocity=0 time=68
note_on channel=0 note=60 velocity=26 time=0
<meta message set_tempo tempo=1914486 time=160>
note_on channel=0 note=60 velocity=0 time=0
note_on channel=0 note=63 velocity=26 time=0
<meta message set_tempo tempo=1715266 time=160>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=32 velocity=0 time=0
note_on channel=0 note=68 velocity=0 time=0
note_on channel=0 note=44 velocity=53 time=0
note_on channel=0 note=61 velocity=41 time=0
note_on channel=0 note=52 velocity=37 time=0
note_on channel=0 note=37 velocity=37 time=0
control_change channel=0 control=64 value=0 time=11
control_change channel=0 control=64 value=127 time=102
<meta message set_tempo tempo=1436438 time=47>
note_on channel=0 note=52 velocity=0 time=0
note_on channel=0 note=56 velocity=32 time=0
<meta message set_tempo tempo=1305767 time=160>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=61 velocity=32 time=0
<meta message set_tempo tempo=1235839 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=56 velocity=37 time=0
control_change channel=0 control=64 value=0 time=19
control_change channel=0 control=64 value=127 time=73
<meta message set_tempo tempo=1209190 time=68>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=61 velocity=32 time=0
<meta message set_tempo tempo=1320713 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=64 velocity=32 time=0
<meta message set_tempo tempo=1262626 time=160>
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=56 velocity=37 time=0
note_on channel=0 note=56 velocity=0 time=160
note_on channel=0 note=61 velocity=31 time=0
note_on channel=0 note=61 velocity=0 time=160
note_on channel=0 note=64 velocity=31 time=0
<meta message set_tempo tempo=1492537 time=160>
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=44 velocity=53 time=0
note_on channel=0 note=56 velocity=37 time=0
note_on channel=0 note=56 velocity=0 time=160
note_on channel=0 note=61 velocity=30 time=0
<meta message set_tempo tempo=1715266 time=160>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=64 velocity=30 time=0
note_on channel=0 note=44 velocity=0 time=40
note_on channel=0 note=44 velocity=53 time=0
<meta message set_tempo tempo=1290878 time=120>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=64 velocity=0 time=0
note_on channel=0 note=37 velocity=0 time=0
note_on channel=0 note=44 velocity=53 time=0
note_on channel=0 note=56 velocity=37 time=0
note_on channel=0 note=36 velocity=37 time=0
control_change channel=0 control=64 value=0 time=9
control_change channel=0 control=64 value=127 time=69
<meta message set_tempo tempo=1276867 time=2>
<meta message set_tempo tempo=1262626 time=60>
note_on channel=0 note=56 velocity=0 time=20
note_on channel=0 note=63 velocity=33 time=0
<meta message set_tempo tempo=1248959 time=40>
<meta message set_tempo tempo=1235839 time=80>
note_on channel=0 note=63 velocity=0 time=40
note_on channel=0 note=66 velocity=33 time=0
<meta message set_tempo tempo=1221996 time=20>
<meta message set_tempo tempo=1209190 time=60>
<meta message set_tempo tempo=1196649 time=60>
<meta message set_tempo tempo=1172333 time=20>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=56 velocity=37 time=0
note_on channel=0 note=56 velocity=0 time=160
note_on channel=0 note=63 velocity=30 time=0
note_on channel=0 note=63 velocity=0 time=160
note_on channel=0 note=66 velocity=30 time=0
<meta message set_tempo tempo=1248959 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=56 velocity=37 time=0
note_on channel=0 note=56 velocity=0 time=160
note_on channel=0 note=63 velocity=30 time=0
note_on channel=0 note=63 velocity=0 time=160
note_on channel=0 note=66 velocity=30 time=0
<meta message set_tempo tempo=1473116 time=160>
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=44 velocity=53 time=0
note_on channel=0 note=56 velocity=37 time=0
note_on channel=0 note=56 velocity=0 time=160
note_on channel=0 note=63 velocity=30 time=0
<meta message set_tempo tempo=1883830 time=160>
note_on channel=0 note=63 velocity=0 time=0
note_on channel=0 note=66 velocity=30 time=0
note_on channel=0 note=44 velocity=0 time=40
note_on channel=0 note=44 velocity=53 time=0
<meta message set_tempo tempo=1248959 time=120>
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=66 velocity=0 time=0
note_on channel=0 note=36 velocity=0 time=0
note_on channel=0 note=44 velocity=53 time=0
note_on channel=0 note=56 velocity=37 time=0
note_on channel=0 note=37 velocity=37 time=0
control_change channel=0 control=64 value=0 time=17
<meta message set_tempo tempo=1235839 time=43>
control_change channel=0 control=64 value=127 time=11
<meta message set_tempo tempo=1221996 time=29>
<meta message set_tempo tempo=1209190 time=60>
note_on channel=0 note=56 velocity=0 time=0
note_on channel=0 note=64 velocity=35 time=0
<meta message set_tempo tempo=1196649 time=40>
<meta message set_tempo tempo=1184366 time=40>
<meta message set_tempo tempo=1172333 time=60>
note_on channel=0 note=64 velocity=0 time=20
note_on channel=0 note=61 velocity=40 time=0
<meta message set_tempo tempo=1160542 time=20>
<meta message set_tempo tempo=1148985 time=60>
<meta message set_tempo tempo=1137656 time=40>
<meta message set_tempo tempo=1126549 time=40>
note_on channel=0 note=61 velocity=0 time=0
note_on channel=0 note=68 velocity=45 time=0
note_on channel=0 note=68 velocity=0 time=160
note_on channel=0 note=64 velocity=48 time=0
note_on channel=0 note=64 velocity=0 time=160
note_on channel=0 note=73 velocity=50 time=0
<meta message set_tempo tempo=1148985 time=160>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=68 velocity=48 time=0
note_on channel=0 note=68 velocity=0 time=160
note_on channel=0 note=76 velocity=53 time=0
note_on channel=0 note=76 velocity=0 time=160
note_on channel=0 note=73 velocity=60 time=0
<meta message set_tempo tempo=1320713 time=160>
note_on channel=0 note=73 velocity=0 time=0
note_on channel=0 note=44 velocity=0 time=0
note_on channel=0 note=44 velocity=53 time=0
note_on channel=0 note=80 velocity=62 time=0
note_on channel=0 note=80 velocity=0 time=160
note_on channel=0 note=76 velocity=65 time=0
